expert_id,round,years_experience,lcdp_experience_count,skill_id,project_stage,project_task,skill_name,usage_label,usage,difficulty_label,difficulty,weight,source_file,final_round_source
E13_MMA,1,20+,4,114,Development,Data validation development,Expressions,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,115,Development,Data validation development,Data Fields,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,116,Development,Data validation development,Domain Model,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,117,Development,Data validation development,Scripts,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,118,Development,Actions design and development,+AI Assisted Development,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,119,Development,Actions design and development,+Automations,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,120,Development,Actions design and development,+Built-in Connectors,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,121,Development,Actions design and development,API,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,122,Development,Actions design and development,Expressions,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,123,Development,Actions design and development,Functions,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,124,Development,Actions design and development,Java,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,125,Development,Actions design and development,JavaScript,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,126,Development,Actions design and development,Object Model,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,127,Development,Actions design and development,Scripts,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,128,Development,Actions design and development,SOAP,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,129,Development,Programming,.NET,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,130,Development,Programming,+Visual Programming,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,131,Development,Programming,Expressions,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,132,Development,Programming,CLI,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,133,Development,Programming,IT Data Types,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,134,Development,Programming,Eclipse,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,135,Development,Programming,Emulators,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,136,Development,Programming,Entity Types,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,137,Development,Programming,Enumerations,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,138,Development,Programming,Functions,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,139,Development,Programming,HTML,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,140,Development,Programming,SDK/IDE,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,141,Development,Programming,Iteration Statements,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,142,Development,Programming,Java,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,143,Development,Programming,Java API,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,144,Development,Programming,JavaScript,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,145,Development,Programming,JSON,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,146,Development,Programming,Markup Language,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,147,Development,Programming,Metadata,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,148,Development,Programming,Native Mobile App,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,149,Development,Programming,node.js,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,150,Development,Programming,PWA,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,151,Development,Programming,Query Functions,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,152,Development,Programming,Scripts,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,153,Development,Programming,Snippets,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,154,Development,Programming,TypeScript,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,155,Development,Programming,Web API,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,156,Development,Programming,XML,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,157,Implementation,Runtime server installation,+Cloud Based Environment,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,158,Implementation,Runtime server installation,API,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,159,Implementation,Runtime server installation,Compiler Service,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,160,Implementation,Runtime server installation,Database Synchronization,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,161,Implementation,Runtime server installation,Deployment Controller Service,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,162,Implementation,Runtime server installation,Email Server (SMTP),4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,163,Implementation,Runtime server installation,File Storage,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,164,Implementation,Runtime server installation,HTTPS Server,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,165,Implementation,Runtime server installation,Java,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,166,Implementation,Runtime server installation,Load Balancing,4 - Frequent / important,4,1 - Very easy,1,4,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,167,Implementation,Runtime server installation,Log Service,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,168,Implementation,Runtime server installation,Mobile App,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,169,Implementation,Runtime server installation,OQL,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,170,Implementation,Runtime server installation,Proxy server,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,171,Implementation,Runtime server installation,Relational Database,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,172,Implementation,Runtime server installation,REST API,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,173,Implementation,Runtime server installation,SAML Authentication,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,174,Implementation,Runtime server installation,Scheduler Service,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,175,Implementation,Runtime server installation,Shared Libraries,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,176,Implementation,Runtime server installation,SOAP,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,177,Implementation,Runtime server installation,SSL Certificates,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,178,Implementation,Runtime server installation,Swagger,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,179,Implementation,Runtime server installation,WSDL,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,180,Implementation,Runtime server installation,XML/XPath,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,181,Implementation,Database installation,+Embedded Database,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,182,Implementation,Database installation,File Storage,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,183,Implementation,Database installation,Relational Database,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,184,Implementation,Database installation,REST API,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,185,Implementation,Client module installation,.NET Framework,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,186,Implementation,Client module installation,+Mobile App,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,187,Implementation,Client module installation,+Web Browser,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,188,Implementation,Client module installation,API,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,189,Implementation,Client module installation,Binaries,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,190,Implementation,Client module installation,HTTPS Server,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,191,Implementation,Client module installation,URL Configuration,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,192,Implementation,Client module installation,Web Services,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,193,Implementation,Deployment,+App Gallery,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,194,Implementation,Deployment,+Software as a Service,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,195,Implementation,Deployment,Application IDE,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,196,Implementation,Deployment,CI/CD,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,197,Implementation,Deployment,Cloud Computing,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,198,Implementation,Deployment,Cloud Services,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,199,Implementation,Deployment,Docker,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,200,Implementation,Deployment,Import/Export,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,201,Implementation,Deployment,Kubernetes,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,202,Implementation,Deployment,On-Premise,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,203,Implementation,Deployment,On-premises Data Gateway,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,204,Implementation,Deployment,REST API,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 1
E13_MMA,1,20+,4,205,Implementation,Deployment,Scripts,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,206,Implementation,Deployment,SOAP,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,207,Implementation,Version control,Code Repository Concept,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,208,Implementation,Version control,Custom Version Control,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E13_MMA.xlsx,Round 2
E13_MMA,1,20+,4,209,Implementation,Version control,Git,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E13_MMA.xlsx,Round 2
E14_PMA,1,20+,4,1,Design,Workflow model,+BPMN Process Model,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,2,Design,Workflow model,Custom Process Model,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,3,Design,Database model,+Business Data Types,3 - Moderate / recurring,3,1 - Very easy,1,3,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,4,Design,Database model,+Form-based Data,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,5,Design,Database model,+Item-Detail,2 - Occasional / peripheral,2,3 - Moderate,3,6,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,6,Design,Database model,+Lookup/Drop-down,2 - Occasional / peripheral,2,3 - Moderate,3,6,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,7,Design,Database model,+Predefined Entities,2 - Occasional / peripheral,2,1 - Very easy,1,2,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,8,Design,Database model,Domain Model,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,9,Design,Database model,Conditional Expressions,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,10,Design,Database model,Constraints,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,11,Design,Database model,Data Structure,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,12,Design,Database model,IT Data Types,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,13,Design,Database model,Denormalization,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,14,Design,Database model,Entity Diagrams,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,15,Design,Database model,Enumerations,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,16,Design,Database model,Expressions,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,17,Design,Database model,Relational Database,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,18,Design,Database model,XML/XPath,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,19,Design,UI model,+App templates,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,20,Design,UI model,+Business Data Types,2 - Occasional / peripheral,2,2 - Easy,2,4,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,21,Design,UI model,+Screen Templates,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,22,Design,UI model,+UI Branding,2 - Occasional / peripheral,2,2 - Easy,2,4,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,23,Design,UI model,+View Types,4 - Frequent / important,4,1 - Very easy,1,4,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,24,Design,UI model,Expressions,5 - Essential / continuous,5,5 - Very difficult,5,25,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,25,Design,UI model,IT Data Types,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,26,Design,UI model,Functions,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,27,Design,UI model,Model-driven Apps,5 - Essential / continuous,5,5 - Very difficult,5,25,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,28,Design,UI model,Reactive Web App,5 - Essential / continuous,5,5 - Very difficult,5,25,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,29,Design,UI model,Responsive Web Design,5 - Essential / continuous,5,5 - Very difficult,5,25,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,30,Design,UI model,Variables,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,31,Design,Validations,+Business Rules,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,32,Design,Validations,+Lookup/Drop-down,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,33,Design,Validations,Expressions,5 - Essential / continuous,5,5 - Very difficult,5,25,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,34,Design,Validations,Enumerations,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,35,Design,Validations,JavaScript,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,36,Design,Validations,Scripts,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,37,Design,Validations,Transactions,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,38,Design,Application logic,+Actions,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,39,Design,Application logic,+Graphical actions,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,40,Design,Application logic,+NLP,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,41,Design,Application logic,+Custom Language,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,42,Design,Application logic,+Predefined Tasks,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,43,Design,Application logic,UML,5 - Essential / continuous,5,5 - Very difficult,5,25,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,44,Design,Application logic,Algorithms,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,45,Design,Application logic,Expressions,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,46,Design,Application logic,Control Structures,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,47,Design,Application logic,IT Data Types,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,48,Design,Application logic,Events,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,49,Design,Application logic,Formulas,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,50,Design,Application logic,Functions,5 - Essential / continuous,5,5 - Very difficult,5,25,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,51,Design,Application logic,Java,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,52,Design,Application logic,JavaScript,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,53,Design,Application logic,Microservices,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,54,Design,Application logic,SQL,5 - Essential / continuous,5,5 - Very difficult,5,25,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,55,Design,Application logic,Variables,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,56,Development,Workflow design and development,+BPMN Process Model,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,57,Development,Workflow design and development,Expressions,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,58,Development,Workflow design and development,Custom Process Model,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,59,Development,Workflow design and development,Events,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,60,Development,Workflow design and development,Java API,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,61,Development,Workflow design and development,JavaScript,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E14_PMA.xlsx,Round 2
E14_PMA,1,20+,4,62,Development,Workflow design and development,REST API,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,63,Development,Workflow design and development,Triggers,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,64,Development,Database design,+Business Data Types,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,65,Development,Database design,+Custom Database Model,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,66,Development,Database design,+References,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,67,Development,Database design,+Slices,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,68,Development,Database design,Actions,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,69,Development,Database design,Expressions,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,70,Development,Database design,Relational Database,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,71,Development,Database design,Entity Diagrams,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,72,Development,Database design,Functions,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,73,Development,Database design,SQL,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,74,Development,Database design,IT Data Types,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,75,Development,Database design,Web API,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E14_PMA.xlsx,Round 1
E14_PMA,1,20+,4,76,Development,Fetching data,.NET,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E14_PMA.xlsx,Round 1
